sku,barcode,slug,title,description,category,categories,originalPrice,price,discount,stock,status,isCombination,image,tag,variants,show,commission
SHFS400014,,green-full-sleeve-men-s-shirt,Green Full Sleeve Men's Shirt,"The Green Full Sleeve Men's Shirt is a perfect fusion of classic simplicity and modern versatility.  Crafted from high-quality, breathable fabric, it ensures all-day comfort with a smooth, tailored fit that flatters every frame.  The plain design and rich olive green hue offer a refined, understated look, making it ideal for both casual outings and smart-casual settings.
",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1749285324/product/40Sizefullshirt.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400014"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745912271/product/J%2814%29.png""}",,
SHFS400013,,men-s-grey-textured-full-sleeve-shirt,Men's Grey Textured Full Sleeve Shirt,"The Men's Grey Textured Full Sleeve Shirt offers a perfect blend of style and comfort with its subtle texture and refined design. Crafted from high-quality, breathable fabric, it provides all-day ease while maintaining a polished appearance. The grey shade adds a modern, versatile touch, making it ideal for both professional and casual settings. A tailored fit and classic full sleeves complete the look. ",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745911824/product/J%2812%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400013"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745911824/product/J%2812%29.png""}",,
SHFS400012,,men-s-full-sleeve-plain-gray-shirt,Men's Full Sleeve Plain Gray Shirt,"This men's full sleeve shirt in an elegant gray shade combines minimalist style with versatility, perfect for both formal and casual occasions. The smooth, plain texture adds a refined touch, offering a sleek, timeless look. A practical chest pocket enhances its functionality without compromising the shirt's clean design.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1599,999,600,1,show,false,https://res.cloudinary.com/dmtollmup/image/upload/v1745911824/product/J%2812%29.png,[],,,
SHFS400011,,men-s-light-pink-full-sleeve-cotton-shirt-classic-versatile,Men’s Light Pink Full Sleeve Cotton Shirt – Classic & Versatile,"The shirt features a classic collar, crisp white button-down front, and a clean, minimalist design that radiates timeless sophistication. Its plain texture and soft pastel hue add a refined touch, making it an ideal choice for both formal occasions and smart-casual settings. Whether styled with tailored trousers or dressed down with denim, this shirt offers a perfect balance of style, versatility, and everyday wearability.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1599,999,600,1,show,false,https://res.cloudinary.com/dmtollmup/image/upload/v1745911393/product/J%2811%29.png,[],,,
SHFS400009,,men-s-premium-deep-black-full-sleeve-shirt-timeless-classic-elegance,Men's Premium Deep Black Full Sleeve Shirt – Timeless Classic Elegance,"Elevate your style with the Men's Premium Deep Black Full Sleeve Shirt, crafted from high-quality, breathable cotton for all-day comfort. Featuring a rich black hue and tailored fit, it delivers a sleek, timeless look perfect for both formal and casual occasions.
Minimalist in design yet bold in presence, this versatile shirt is a must-have essential for the modern gentleman.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745908597/product/J%289%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400009"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745908597/product/J%289%29.png""}",,
SHFS400008,,men-s-full-sleeve-cotton-shirt-light-blue-classic-plain-texture,Men's Full Sleeve Cotton Shirt – Light Blue | Classic Plain Texture,"The Light Blue Men's Full Sleeve Cotton Shirt effortlessly combines style and comfort. It is made of high-quality cotton and has a soft, breathable feel, making it comfortable all day. Featuring a classic plain texture, this shirt exudes a refined, timeless look, making it perfect for both casual and semi-formal occasions.  The tailored fit and full-sleeve design create a sleek, modern silhouette, and the versatile light blue color goes well with a variety of outfits.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745908297/product/J%288%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400008"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745908297/product/J%288%29.png""}",,
SHFS400007,,classic-black-full-sleeve-men-s-shirt-premium-cotton,Classic Black Full Sleeve Men's Shirt – Premium Cotton," Crafted from premium cotton, it provides a luxuriously soft, breathable feel, ensuring all-day comfort.  The shirt’s sleek and versatile design makes it suitable for both casual and formal occasions, effortlessly elevating your look.  Its tailored fit shows off your figure, and the deep black color makes any outfit look more sophisticated. This shirt is an essential addition to your wardrobe because it combines style and utility in a stylish package.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745908091/product/J%287%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400007"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745908091/product/J%287%29.png""}",,
SHFS400005,,elegant-light-gray-textured-full-sleeve-men-s-shirt,Elegant Light Gray Textured Full-Sleeve Men's Shirt,"The Elegant Light Gray Textured Full-Sleeve Men's Shirt combines understated sophistication with modern style. Crafted from premium, lightweight, and moisture-wicking fabric, it boasts a refined textured pattern that enhances its soft, light gray shade. Designed with a sharp classic collar, long sleeves, and a sleek button-down front, this shirt delivers a crisp, polished appearance for any occasion.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1599,999,600,1,show,false,https://res.cloudinary.com/dmtollmup/image/upload/v1745907495/product/J%285%29.png,[],,,
SHFS400004,,men-s-dark-blue-full-sleeve-cotton-shirt,Men's Dark Blue Full Sleeve Cotton Shirt,"Crafted in a deep, dark blue shade, this shirt boasts a smooth, minimalist texture, making it a versatile choice that effortlessly transitions from casual to formal styles. The deep, rich dark blue hue adds a touch of versatility, easily complementing trousers, chinos, or jeans.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745907193/product/J%284%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745907193/product/J%284%29.png""}",,
SHFS400003,,men-s-light-beige-full-sleeve-cotton-shirt-off-white-shade-,Men's Light Beige Full-Sleeve Cotton Shirt (Off-White Shade),"The Men's Light Beige Full-Sleeve Cotton Shirt (Off-White Shade) combines timeless style with ultimate comfort.  This shirt has a refined appearance and a relaxed feel because it is made of soft, breathable cotton. Featuring a classic collar, long sleeves, and a button-down front, it’s perfect for both formal and casual occasions.  The subtle off-white color is versatile and can be worn with a variety of pants or jeans. This shirt can be worn to the office or on the weekend.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745906989/product/J%283%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745906989/product/J%283%29.png""}",,
SHFS400002,,crisp-white-classic-full-sleeve-men-s-shirt,Crisp White Classic Full-Sleeve Men's Shirt,"Crisp White Classic Full-Sleeve Men's Shirt, a timeless staple designed for the modern gentleman. Expertly tailored from lightweight, moisture-wicking premium cotton, it offers all-day comfort with a refined finish. Featuring a sharp classic collar, a sleek button-down front, and a clean silhouette, this shirt delivers effortless sophistication whether you're heading to the office, a formal event, or a casual outing. Its versatile design pairs seamlessly with trousers, chinos, or denim—making it a must-have piece for any occasion.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745905606/product/J%282%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS400002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745905606/product/J%282%29.png""}",,
SHFS400001,,classic-plain-white-full-sleeve-men-s-shirt,Classic Plain White Full Sleeve Men's Shirt,"A timeless classic, this impeccably crafted plain white full-sleeve men's shirt is made from ultra-soft, breathable premium cotton for all-day comfort. Featuring a refined classic collar and a sleek button-down front, it offers a sharp, sophisticated look. The clean, minimalist design ensures effortless versatility—ideal for both polished professional wear and smart-casual looks.",40 cm / L - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 40 cm / L - Full Sleeve Shirt",1799,999,800,1,show,false,https://res.cloudinary.com/dmtollmup/image/upload/v1745905267/product/J%281%29.png,[],,,
SKFS460011,,men-s-black-short-kurta-with-mandarin-collar-and-a-pocket-,Men's Black Short Kurta with Mandarin Collar and a Pocket.,"Embrace a perfect blend of modern style and timeless comfort with this men's black short kurta. Designed with a sleek mandarin collar and a full button-down placket, it offers a sophisticated yet casual vibe. The left pocket adds practicality to the look, making it as functional as it is fashionable.",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745652335/product/i%2811%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460011"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745652335/product/i%2811%29.png""}",,
SKFS460010,,men-s-short-kurta-in-off-white-with-mandarin-collar,Men's Short Kurta in Off-White with Mandarin Collar,"Redefine sophistication with this men's short kurta, meticulously tailored in an exquisite ivory hue that exudes timeless charm. The mandarin collar lends a regal touch, while the full button-down placket showcases meticulous craftsmanship. Its pristine, unembellished design radiates understated opulence, ideal for elevating both casual ensembles and semi-formal attire.",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745652028/product/i%2810%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460010"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745652028/product/i%2810%29.png""}",,
SKFS460009,,men-s-pure-white-short-kurta-with-mandarin-collar-and-left-pocket,Men's Pure White Short Kurta with Mandarin Collar and Left Pocket,"This men's pure white short kurta combines timeless elegance with modern practicality. Featuring a mandarin collar, full button-down placket, and a functional left pocket, it offers a fresh, sophisticated look. Ideal for casual, semi-formal, or festive occasions, it’s crafted for comfort and versatility, making it a must-have wardrobe staple.",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745651844/product/i%289%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460009"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745651844/product/i%289%29.png""}",,
SKFS460008,,-men-s-plain-white-short-kurta-with-mandarin-collar, Men's Plain White Short Kurta with Mandarin Collar,"Embrace effortless sophistication with the O'Century men's short kurta, a timeless classic tailored for the modern man. Crafted for all-day comfort, this kurta features a sharp mandarin collar and a full button-down placket, adding a refined touch to its design. The practical left pocket blends seamlessly with its minimalist aesthetic, while the crisp white hue makes it an incredibly versatile piece. Perfect for everything from casual outings to semi-formal celebrations, this kurta brings elegance to any occasion.",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745651512/product/i%288%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460008"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745651512/product/i%288%29.png""}",,
SKFS460007,,rust-orange-short-kurta-for-men,Rust Orange Short Kurta for Men,"Turn heads with this striking rust orange short kurta for men, a perfect fusion of bold color and refined design. Showcasing a sharp mandarin collar, a full button-down placket, and a thoughtfully placed left pocket, this kurta blends functionality with effortless style. The rich, earthy hue adds a vibrant yet grounded appeal, making it an ideal choice for casual days, festive celebrations, or polished semi-formal looks.",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745651122/product/i%287%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460007"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745651122/product/i%287%29.png""}",,
SKFS460006,,men-s-olive-green-short-kurta-with-mandarin-collar,Men's Olive Green Short Kurta with Mandarin Collar,"This men's olive green short kurta is the perfect blend of classic charm and modern style. Featuring a refined mandarin collar and a clean, streamlined silhouette, it offers a sophisticated yet relaxed look. 

Pattern: Plain with a smooth texture",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745650861/product/i%286%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460006"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745650861/product/i%286%29.png""}",,
SKFS460005,,elegant-light-green-short-kurta-for-men,Elegant Light Green Short Kurta for Men,"This stylish men's short kurta in a refreshing light green hue is a perfect blend of simplicity and elegance. Its plain design and tailored fit make it versatile for casual outings, festive occasions, or smart-casual gatherings.",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745650688/product/i%285%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745650688/product/i%285%29.png""}",,
SKFS460004,,light-pink-men-s-short-kurta-with-mandarin-collar,Light Pink Men's Short Kurta with Mandarin Collar,"Designed with a sleek mandarin collar, a full button-down placket adorned with refined white buttons, and a practical left chest pocket, this kurta blends modern aesthetics with functionality. The plain design in a soft light pink shade exudes understated charm.",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745650481/product/i%284%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745650481/product/i%284%29.png""}",,
SKFS460003,,men-s-short-kurta-in-a-rich-olive-green-hue-with-mandarin-collar-and-sleek-plain-texture,"Men's Short Kurta in a Rich Olive Green Hue with Mandarin Collar and Sleek, Plain Texture","Featuring a mandarin collar and a full button-down placket, it is designed to blend elegance with everyday wear.  The plain textured fabric gives a smooth, polished finish, complemented by the practicality of a left pocket.",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745650133/product/i%283%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745650133/product/i%283%29.png""}",,
SKFS460002,,premium-teal-short-kurta-for-men-with-mandarin-collar,Premium Teal Short Kurta for Men with Mandarin Collar,"This premium teal short kurta for men, designed to blend modern sophistication with everyday comfort. This piece features a refined mandarin collar, a full button-down placket, and a practical left pocket—balancing style with functionality. The rich teal hue and clean silhouette make it a standout choice for casual outings, festive events, or semi-formal occasions.",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745649924/product/i%282%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745649924/product/i%282%29.png""}",,
SKFS460001,,men-s-deep-navy-blue-short-kurta-with-mandarin-collar-and-functional-pocket,Men's Deep Navy Blue Short Kurta with Mandarin Collar and Functional Pocket,"This men's deep navy blue short kurta combines elegance and practicality with its rich, dark color and contemporary design. The refined mandarin collar and full button-down placket provide a polished look, while the functional left pocket adds a touch of convenience. ",46 cm / XXXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 46 cm / XXXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745649428/product/i%281%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS460001"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745649428/product/i%281%29.png""}",,
SKFS440010,,modern-pastels-men-s-blush-pink-short-kurta-featuring-a-refined-mandarin-collar,Modern Pastels – Men's Blush Pink Short Kurta Featuring a Refined Mandarin Collar,"The Modern Pastels Men's Blush Pink Short Kurta combines soft, contemporary hues with timeless design.  This kurta has a sleek and sophisticated appearance thanks to its full button-down placket and refined mandarin collar. It's a great choice for casual outings, festive occasions, and semi-formal events because the blush pink color adds a fresh, subtle elegance. Crafted for both comfort and style, this kurta seamlessly blends tradition with modern flair.",44 cm / XXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 44 cm / XXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745649120/product/h%2810%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS440010"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745649120/product/h%2810%29.png""}",,
SKFS440008,,men-s-modern-teal-short-kurta-with-elegant-mandarin-collar,Men's Modern Teal Short Kurta with Elegant Mandarin Collar,"The rich teal color adds depth and vibrancy, making it a standout piece, while the high-quality fabric ensures all-day comfort and durability. Perfect for casual gatherings, semi-formal events, or festive occasions, this kurta exudes modern flair with timeless appeal.",44 cm / XXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 44 cm / XXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745648455/product/h%288%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS440008"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745648455/product/h%288%29.png""}",,
SKFS440006,,modern-midnight-navy-blue-men-s-short-kurta-with-mandarin-collar-and-stylish-left-pocket,Modern Midnight Navy Blue Men's Short Kurta with Mandarin Collar and Stylish Left Pocket,"This modern midnight navy blue men's short kurta combines style and sophistication with a mandarin collar and sleek left pocket design. Crafted from premium fabric, it offers comfort and durability for various occasions. The deep navy hue and full button-down placket add contemporary charm, making it perfect for casual, festive, or semi-formal events.",44 cm / XXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 44 cm / XXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745647865/product/h%286%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS440006"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745647865/product/h%286%29.png""}",,
SKFS440005,,men-s-light-green-short-kurta-with-mandarin-collar-and-left-pocket,Men's Light Green Short Kurta with Mandarin Collar and Left Pocket,"This men's short kurta is designed in a calming light green hue, offering a perfect blend of modern style and comfort. It features a sophisticated mandarin collar and a full button-down placket, creating a sleek and refined look. The practical left pocket enhances its functionality, while the smooth, plain fabric ensures a clean, versatile aesthetic that can easily transition from casual to semi-formal occasions.",44 cm / XXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 44 cm / XXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745647623/product/h%285%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS440005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745647623/product/h%285%29.png""}",,
SKFS440004,,men-s-white-short-kurta-with-mandarin-collar-and-left-pocket,Men's White Short Kurta with Mandarin Collar and Left Pocket,"This men's short kurta exudes versatility and style, crafted in a crisp white color with a simple, clean design. It features a sharp mandarin collar, a full button-down placket, and a functional left pocket for added practicality. Its minimalist appeal and tailored lines make it perfect for both casual and semi-formal events.",44 cm / XXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 44 cm / XXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745647458/product/h%284%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS440004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745647458/product/h%284%29.png""}",,
SKFS440003,,men-s-muted-olive-green-short-kurta-with-mandarin-collar,Men's Muted Olive Green Short Kurta with Mandarin Collar,"Elevate casual elegance with this men’s short kurta in muted olive green. Designed with a refined mandarin collar and a full button-down placket, it features a simple plain texture and a practical pocket on the left side for added functionality.",44 cm / XXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 44 cm / XXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745647286/product/h%283%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS440003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745647286/product/h%283%29.png""}",,
SKFS440002,,elegant-off-white-men-s-short-kurta-with-mandarin-collar,Elegant Off-White Men's Short Kurta with Mandarin Collar,"This off-white men's short kurta offers comfort and breathability with a stylish mandarin collar and full button-down placket. Its clean, plain texture adds a timeless touch to any wardrobe. Ideal for casual, festive, or semi-formal occasions, it seamlessly blends tradition with modern style.",44 cm / XXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 44 cm / XXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745646789/product/h%282%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS440002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745646789/product/h%282%29.png""}",,
SKFS440001,,men-s-short-white-kurta-featuring-a-mandarin-collar,Men's Short White Kurta featuring a Mandarin Collar,"The kurta has a simple, solid design without any additional patterns, textures, or prints. It also has a useful pocket on the left chest. Its clean white color and minimalist design make it suitable for semi-formal and casual occasions.",44 cm / XXL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 44 cm / XXL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745646526/product/h%281%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS440001"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745646526/product/h%281%29.png""}",,
SKFS420009,,olive-green-short-kurta-for-men,Olive Green Short Kurta for Men,"This olive green short kurta for men features a mandarin collar and a full button-down placket, combining style and comfort. Crafted for breathability and ease of wear, the kurta boasts a plain design with a subtle texture, adding a touch of sophistication. A small pocket on the left side adds functionality, making it a versatile option for both casual and semi-formal occasions.",42 cm / XL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 42 cm / XL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745590545/product/g%289%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS420009"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745590545/product/g%289%29.png""}",,
SKFS420008,,black-short-kurta-for-men-with-mandarin-collar,Black Short Kurta for Men with Mandarin Collar,"Key Features:
Classic Mandarin collar for a polished look
Short length for a trendy and contemporary style
Versatile black color for easy pairing
Soft and breathable fabric for comfort
Suitable for casual, semi-formal, and festive occasions",42 cm / XL - Short Kurta,"Men's Traditional Kurta , Mens Short Kurta, Home, 42 cm / XL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745590310/product/g%288%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS420008"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745590310/product/g%288%29.png""}",,
SKFS420007,,dark-blue-men-s-short-kurta-with-mandarin-collar,Dark Blue Men's Short Kurta with Mandarin Collar,"Mandarin Collar: The stand-up collar enhances the kurta’s modern appeal, giving it a sharp, elegant silhouette. Perfect for men who appreciate contemporary styling with a hint of tradition.

Short Length: The kurta is designed with a shorter cut, offering a relaxed, youthful vibe that pairs effortlessly with both traditional and modern pants, from chinos to jeans.

Dark Blue Shade: A bold, classic color that adds depth and sophistication. The dark blue hue is both versatile and stylish, making it suitable for a range of occasions, from casual brunches to festive celebrations.

",42 cm / XL - Short Kurta,"Home, Men's Traditional Kurta , Mens Short Kurta, 42 cm / XL - Short Kurta",1659,999,660,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1745589929/product/g%287%29.png,[],"{""originalPrice"":""1659.00"",""price"":""999.00"",""discount"":""660.00"",""quantity"":1,""barcode"":"""",""sku"":""SKFS420007"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1745589929/product/g%287%29.png""}",,
